,Tag,Name,Keyword,VR,VM,Unnamed: 5
3866,"(300A,0009)",Treatment Protocols,TreatmentProtocols,LO,1-n,
3867,"(300A,000A)",Plan Intent,PlanIntent,CS,1,
3868,"(300A,000B)",Treatment Sites,TreatmentSites,LO,1-n,
3869,"(300A,000C)",RT Plan Geometry,RTPlanGeometry,CS,1,
3870,"(300A,000E)",Prescription Description,PrescriptionDescription,ST,1,
3871,"(300A,0010)",Dose Reference Sequence,DoseReferenceSequence,SQ,1,
3872,"(300A,0012)",Dose Reference Number,DoseReferenceNumber,IS,1,
3873,"(300A,0013)",Dose Reference UID,DoseReferenceUID,UI,1,
3874,"(300A,0014)",Dose Reference Structure Type,DoseReferenceStructureType,CS,1,
3875,"(300A,0015)",Nominal Beam Energy Unit,NominalBeamEnergyUnit,CS,1,
3876,"(300A,0016)",Dose Reference Description,DoseReferenceDescription,LO,1,
3877,"(300A,0018)",Dose Reference Point Coordinates,DoseReferencePointCoordinates,DS,3,
3878,"(300A,001A)",Nominal Prior Dose,NominalPriorDose,DS,1,
3879,"(300A,0020)",Dose Reference Type,DoseReferenceType,CS,1,
3880,"(300A,0021)",Constraint Weight,ConstraintWeight,DS,1,
3881,"(300A,0022)",Delivery Warning Dose,DeliveryWarningDose,DS,1,
3882,"(300A,0023)",Delivery Maximum Dose,DeliveryMaximumDose,DS,1,
3883,"(300A,0025)",Target Minimum Dose,TargetMinimumDose,DS,1,
3884,"(300A,0026)",Target Prescription Dose,TargetPrescriptionDose,DS,1,
3885,"(300A,0027)",Target Maximum Dose,TargetMaximumDose,DS,1,
3886,"(300A,0028)",Target Underdose Volume Fraction,TargetUnderdoseVolumeFraction,DS,1,
3887,"(300A,002A)",Organ at Risk Full-volume Dose,OrganAtRiskFullVolumeDose,DS,1,
3888,"(300A,002B)",Organ at Risk Limit Dose,OrganAtRiskLimitDose,DS,1,
3889,"(300A,002C)",Organ at Risk Maximum Dose,OrganAtRiskMaximumDose,DS,1,
3890,"(300A,002D)",Organ at Risk Overdose Volume Fraction,OrganAtRiskOverdoseVolumeFraction,DS,1,
3891,"(300A,0040)",Tolerance Table Sequence,ToleranceTableSequence,SQ,1,
3892,"(300A,0042)",Tolerance Table Number,ToleranceTableNumber,IS,1,
3893,"(300A,0043)",Tolerance Table Label,ToleranceTableLabel,SH,1,
3894,"(300A,0044)",Gantry Angle Tolerance,GantryAngleTolerance,DS,1,
3895,"(300A,0046)",Beam Limiting Device Angle Tolerance,BeamLimitingDeviceAngleTolerance,DS,1,
3896,"(300A,0048)",Beam Limiting Device Tolerance Sequence,BeamLimitingDeviceToleranceSequence,SQ,1,
3897,"(300A,004A)",Beam Limiting Device Position Tolerance,BeamLimitingDevicePositionTolerance,DS,1,
3898,"(300A,004B)",Snout Position Tolerance,SnoutPositionTolerance,FL,1,
3899,"(300A,004C)",Patient Support Angle Tolerance,PatientSupportAngleTolerance,DS,1,
3900,"(300A,004E)",Table Top Eccentric Angle Tolerance,TableTopEccentricAngleTolerance,DS,1,
3901,"(300A,004F)",Table Top Pitch Angle Tolerance,TableTopPitchAngleTolerance,FL,1,
3902,"(300A,0050)",Table Top Roll Angle Tolerance,TableTopRollAngleTolerance,FL,1,
3903,"(300A,0051)",Table Top Vertical Position Tolerance,TableTopVerticalPositionTolerance,DS,1,
3904,"(300A,0052)",Table Top Longitudinal Position Tolerance,TableTopLongitudinalPositionTolerance,DS,1,
3905,"(300A,0053)",Table Top Lateral Position Tolerance,TableTopLateralPositionTolerance,DS,1,
3906,"(300A,0055)",RT Plan Relationship,RTPlanRelationship,CS,1,
3907,"(300A,0070)",Fraction Group Sequence,FractionGroupSequence,SQ,1,
3908,"(300A,0071)",Fraction Group Number,FractionGroupNumber,IS,1,
3909,"(300A,0072)",Fraction Group Description,FractionGroupDescription,LO,1,
3910,"(300A,0078)",Number of Fractions Planned,NumberOfFractionsPlanned,IS,1,
3911,"(300A,0079)",Number of Fraction Pattern Digits Per Day,NumberOfFractionPatternDigitsPerDay,IS,1,
3912,"(300A,007A)",Repeat Fraction Cycle Length,RepeatFractionCycleLength,IS,1,
3913,"(300A,007B)",Fraction Pattern,FractionPattern,LT,1,
3914,"(300A,0080)",Number of Beams,NumberOfBeams,IS,1,
3915,"(300A,0082)",Beam Dose Specification Point,BeamDoseSpecificationPoint,DS,3,RET (2019c)
3916,"(300A,0083)",Referenced Dose Reference UID,ReferencedDoseReferenceUID,UI,1,
3917,"(300A,0084)",Beam Dose,BeamDose,DS,1,
3918,"(300A,0086)",Beam Meterset,BeamMeterset,DS,1,
3919,"(300A,0088)",Beam Dose Point Depth,BeamDosePointDepth,FL,1,
3920,"(300A,0089)",Beam Dose Point Equivalent Depth,BeamDosePointEquivalentDepth,FL,1,
3921,"(300A,008A)",Beam Dose Point SSD,BeamDosePointSSD,FL,1,
3922,"(300A,008B)",Beam Dose Meaning,BeamDoseMeaning,CS,1,
3923,"(300A,008C)",Beam Dose Verification Control Point Sequence,BeamDoseVerificationControlPointSequence,SQ,1,
3924,"(300A,008D)",Average Beam Dose Point Depth,AverageBeamDosePointDepth,FL,1,RET (2017c)
3925,"(300A,008E)",Average Beam Dose Point Equivalent Depth,AverageBeamDosePointEquivalentDepth,FL,1,RET (2017c)
3926,"(300A,008F)",Average Beam Dose Point SSD,AverageBeamDosePointSSD,FL,1,RET (2017c)
3927,"(300A,0090)",Beam Dose Type,BeamDoseType,CS,1,
3928,"(300A,0091)",Alternate Beam Dose,AlternateBeamDose,DS,1,
3929,"(300A,0092)",Alternate Beam Dose Type,AlternateBeamDoseType,CS,1,
3930,"(300A,0093)",Depth Value Averaging Flag,DepthValueAveragingFlag,CS,1,
3931,"(300A,0094)",Beam Dose Point Source to External Contour Distance,BeamDosePointSourceToExternalContourDistance,DS,1,
3932,"(300A,00A0)",Number of Brachy Application Setups,NumberOfBrachyApplicationSetups,IS,1,
3933,"(300A,00A2)",Brachy Application Setup Dose Specification Point,BrachyApplicationSetupDoseSpecificationPoint,DS,3,
3934,"(300A,00A4)",Brachy Application Setup Dose,BrachyApplicationSetupDose,DS,1,
3935,"(300A,00B0)",Beam Sequence,BeamSequence,SQ,1,
3936,"(300A,00B2)",Treatment Machine Name,TreatmentMachineName,SH,1,
3937,"(300A,00B3)",Primary Dosimeter Unit,PrimaryDosimeterUnit,CS,1,
3938,"(300A,00B4)",Source-Axis Distance,SourceAxisDistance,DS,1,
3939,"(300A,00B6)",Beam Limiting Device Sequence,BeamLimitingDeviceSequence,SQ,1,
3940,"(300A,00B8)",RT Beam Limiting Device Type,RTBeamLimitingDeviceType,CS,1,
3941,"(300A,00BA)",Source to Beam Limiting Device Distance,SourceToBeamLimitingDeviceDistance,DS,1,
3942,"(300A,00BB)",Isocenter to Beam Limiting Device Distance,IsocenterToBeamLimitingDeviceDistance,FL,1,
3943,"(300A,00BC)",Number of Leaf/Jaw Pairs,NumberOfLeafJawPairs,IS,1,
3944,"(300A,00BE)",Leaf Position Boundaries,LeafPositionBoundaries,DS,3-n,
3945,"(300A,00C0)",Beam Number,BeamNumber,IS,1,
3946,"(300A,00C2)",Beam Name,BeamName,LO,1,
3947,"(300A,00C3)",Beam Description,BeamDescription,ST,1,
3948,"(300A,00C4)",Beam Type,BeamType,CS,1,
3949,"(300A,00C5)",Beam Delivery Duration Limit,BeamDeliveryDurationLimit,FD,1,
3950,"(300A,00C6)",Radiation Type,RadiationType,CS,1,
3951,"(300A,00C7)",High-Dose Technique Type,HighDoseTechniqueType,CS,1,
3952,"(300A,00C8)",Reference Image Number,ReferenceImageNumber,IS,1,
3953,"(300A,00CA)",Planned Verification Image Sequence,PlannedVerificationImageSequence,SQ,1,
3954,"(300A,00CC)",Imaging Device-Specific Acquisition Parameters,ImagingDeviceSpecificAcquisitionParameters,LO,1-n,
3955,"(300A,00CE)",Treatment Delivery Type,TreatmentDeliveryType,CS,1,
3956,"(300A,00D0)",Number of Wedges,NumberOfWedges,IS,1,
3957,"(300A,00D1)",Wedge Sequence,WedgeSequence,SQ,1,
3958,"(300A,00D2)",Wedge Number,WedgeNumber,IS,1,
3959,"(300A,00D3)",Wedge Type,WedgeType,CS,1,
3960,"(300A,00D4)",Wedge ID,WedgeID,SH,1,
3961,"(300A,00D5)",Wedge Angle,WedgeAngle,IS,1,
3962,"(300A,00D6)",Wedge Factor,WedgeFactor,DS,1,
3963,"(300A,00D7)",Total Wedge Tray Water-Equivalent Thickness,TotalWedgeTrayWaterEquivalentThickness,FL,1,
3964,"(300A,00D8)",Wedge Orientation,WedgeOrientation,DS,1,
3965,"(300A,00D9)",Isocenter to Wedge Tray Distance,IsocenterToWedgeTrayDistance,FL,1,
3966,"(300A,00DA)",Source to Wedge Tray Distance,SourceToWedgeTrayDistance,DS,1,
3967,"(300A,00DB)",Wedge Thin Edge Position,WedgeThinEdgePosition,FL,1,
3968,"(300A,00DC)",Bolus ID,BolusID,SH,1,
3969,"(300A,00DD)",Bolus Description,BolusDescription,ST,1,
3970,"(300A,00DE)",Effective Wedge Angle,EffectiveWedgeAngle,DS,1,
3971,"(300A,00E0)",Number of Compensators,NumberOfCompensators,IS,1,
3972,"(300A,00E1)",Material ID,MaterialID,SH,1,
3973,"(300A,00E2)",Total Compensator Tray Factor,TotalCompensatorTrayFactor,DS,1,
3974,"(300A,00E3)",Compensator Sequence,CompensatorSequence,SQ,1,
3975,"(300A,00E4)",Compensator Number,CompensatorNumber,IS,1,
3976,"(300A,00E5)",Compensator ID,CompensatorID,SH,1,
3977,"(300A,00E6)",Source to Compensator Tray Distance,SourceToCompensatorTrayDistance,DS,1,
3978,"(300A,00E7)",Compensator Rows,CompensatorRows,IS,1,
3979,"(300A,00E8)",Compensator Columns,CompensatorColumns,IS,1,
3980,"(300A,00E9)",Compensator Pixel Spacing,CompensatorPixelSpacing,DS,2,
3981,"(300A,00EA)",Compensator Position,CompensatorPosition,DS,2,
3982,"(300A,00EB)",Compensator Transmission Data,CompensatorTransmissionData,DS,1-n,
3983,"(300A,00EC)",Compensator Thickness Data,CompensatorThicknessData,DS,1-n,
3984,"(300A,00ED)",Number of Boli,NumberOfBoli,IS,1,
3985,"(300A,00EE)",Compensator Type,CompensatorType,CS,1,
3986,"(300A,00EF)",Compensator Tray ID,CompensatorTrayID,SH,1,
3987,"(300A,00F0)",Number of Blocks,NumberOfBlocks,IS,1,
3988,"(300A,00F2)",Total Block Tray Factor,TotalBlockTrayFactor,DS,1,
3989,"(300A,00F3)",Total Block Tray Water-Equivalent Thickness,TotalBlockTrayWaterEquivalentThickness,FL,1,
3990,"(300A,00F4)",Block Sequence,BlockSequence,SQ,1,
3991,"(300A,00F5)",Block Tray ID,BlockTrayID,SH,1,
3992,"(300A,00F6)",Source to Block Tray Distance,SourceToBlockTrayDistance,DS,1,
3993,"(300A,00F7)",Isocenter to Block Tray Distance,IsocenterToBlockTrayDistance,FL,1,
3994,"(300A,00F8)",Block Type,BlockType,CS,1,
3995,"(300A,00F9)",Accessory Code,AccessoryCode,LO,1,
3996,"(300A,00FA)",Block Divergence,BlockDivergence,CS,1,
3997,"(300A,00FB)",Block Mounting Position,BlockMountingPosition,CS,1,
3998,"(300A,00FC)",Block Number,BlockNumber,IS,1,
3999,"(300A,00FE)",Block Name,BlockName,LO,1,
4000,"(300A,0100)",Block Thickness,BlockThickness,DS,1,
4001,"(300A,0102)",Block Transmission,BlockTransmission,DS,1,
4002,"(300A,0104)",Block Number of Points,BlockNumberOfPoints,IS,1,
4003,"(300A,0106)",Block Data,BlockData,DS,2-2n,
4004,"(300A,0107)",Applicator Sequence,ApplicatorSequence,SQ,1,
4005,"(300A,0108)",Applicator ID,ApplicatorID,SH,1,
4006,"(300A,0109)",Applicator Type,ApplicatorType,CS,1,
4007,"(300A,010A)",Applicator Description,ApplicatorDescription,LO,1,
4008,"(300A,010C)",Cumulative Dose Reference Coefficient,CumulativeDoseReferenceCoefficient,DS,1,
4009,"(300A,010E)",Final Cumulative Meterset Weight,FinalCumulativeMetersetWeight,DS,1,
4010,"(300A,0110)",Number of Control Points,NumberOfControlPoints,IS,1,
4011,"(300A,0111)",Control Point Sequence,ControlPointSequence,SQ,1,
4012,"(300A,0112)",Control Point Index,ControlPointIndex,IS,1,
4013,"(300A,0114)",Nominal Beam Energy,NominalBeamEnergy,DS,1,
4014,"(300A,0115)",Dose Rate Set,DoseRateSet,DS,1,
4015,"(300A,0116)",Wedge Position Sequence,WedgePositionSequence,SQ,1,
4016,"(300A,0118)",Wedge Position,WedgePosition,CS,1,
4017,"(300A,011A)",Beam Limiting Device Position Sequence,BeamLimitingDevicePositionSequence,SQ,1,
4018,"(300A,011C)",Leaf/Jaw Positions,LeafJawPositions,DS,2-2n,
4019,"(300A,011E)",Gantry Angle,GantryAngle,DS,1,
4020,"(300A,011F)",Gantry Rotation Direction,GantryRotationDirection,CS,1,
4021,"(300A,0120)",Beam Limiting Device Angle,BeamLimitingDeviceAngle,DS,1,
4022,"(300A,0121)",Beam Limiting Device Rotation Direction,BeamLimitingDeviceRotationDirection,CS,1,
4023,"(300A,0122)",Patient Support Angle,PatientSupportAngle,DS,1,
4024,"(300A,0123)",Patient Support Rotation Direction,PatientSupportRotationDirection,CS,1,
4025,"(300A,0124)",Table Top Eccentric Axis Distance,TableTopEccentricAxisDistance,DS,1,
4026,"(300A,0125)",Table Top Eccentric Angle,TableTopEccentricAngle,DS,1,
4027,"(300A,0126)",Table Top Eccentric Rotation Direction,TableTopEccentricRotationDirection,CS,1,
4028,"(300A,0128)",Table Top Vertical Position,TableTopVerticalPosition,DS,1,
4029,"(300A,0129)",Table Top Longitudinal Position,TableTopLongitudinalPosition,DS,1,
4030,"(300A,012A)",Table Top Lateral Position,TableTopLateralPosition,DS,1,
4031,"(300A,012C)",Isocenter Position,IsocenterPosition,DS,3,
4032,"(300A,012E)",Surface Entry Point,SurfaceEntryPoint,DS,3,
4033,"(300A,0130)",Source to Surface Distance,SourceToSurfaceDistance,DS,1,
4034,"(300A,0131)",Average Beam Dose Point Source to External Contour Distance,AverageBeamDosePointSourceToExternalContourDistance,FL,1,
4035,"(300A,0132)",Source to External Contour Distance,SourceToExternalContourDistance,FL,1,
4036,"(300A,0133)",External Contour Entry Point,ExternalContourEntryPoint,FL,3,
4037,"(300A,0134)",Cumulative Meterset Weight,CumulativeMetersetWeight,DS,1,
4038,"(300A,0140)",Table Top Pitch Angle,TableTopPitchAngle,FL,1,
4039,"(300A,0142)",Table Top Pitch Rotation Direction,TableTopPitchRotationDirection,CS,1,
4040,"(300A,0144)",Table Top Roll Angle,TableTopRollAngle,FL,1,
4041,"(300A,0146)",Table Top Roll Rotation Direction,TableTopRollRotationDirection,CS,1,
4042,"(300A,0148)",Head Fixation Angle,HeadFixationAngle,FL,1,
4043,"(300A,014A)",Gantry Pitch Angle,GantryPitchAngle,FL,1,
4044,"(300A,014C)",Gantry Pitch Rotation Direction,GantryPitchRotationDirection,CS,1,
4045,"(300A,014E)",Gantry Pitch Angle Tolerance,GantryPitchAngleTolerance,FL,1,
4046,"(300A,0150)",Fixation Eye,FixationEye,CS,1,
4047,"(300A,0151)",Chair Head Frame Position,ChairHeadFramePosition,DS,1,
4048,"(300A,0152)",Head Fixation Angle Tolerance,HeadFixationAngleTolerance,DS,1,
4049,"(300A,0153)",Chair Head Frame Position Tolerance,ChairHeadFramePositionTolerance,DS,1,
4050,"(300A,0154)",Fixation Light Azimuthal Angle Tolerance,FixationLightAzimuthalAngleTolerance,DS,1,
4051,"(300A,0155)",Fixation Light Polar Angle Tolerance,FixationLightPolarAngleTolerance,DS,1,
4052,"(300A,0180)",Patient Setup Sequence,PatientSetupSequence,SQ,1,
4053,"(300A,0182)",Patient Setup Number,PatientSetupNumber,IS,1,
4054,"(300A,0183)",Patient Setup Label,PatientSetupLabel,LO,1,
4055,"(300A,0184)",Patient Additional Position,PatientAdditionalPosition,LO,1,
4056,"(300A,0190)",Fixation Device Sequence,FixationDeviceSequence,SQ,1,
4057,"(300A,0192)",Fixation Device Type,FixationDeviceType,CS,1,
4058,"(300A,0194)",Fixation Device Label,FixationDeviceLabel,SH,1,
4059,"(300A,0196)",Fixation Device Description,FixationDeviceDescription,ST,1,
4060,"(300A,0198)",Fixation Device Position,FixationDevicePosition,SH,1,
4061,"(300A,0199)",Fixation Device Pitch Angle,FixationDevicePitchAngle,FL,1,
4062,"(300A,019A)",Fixation Device Roll Angle,FixationDeviceRollAngle,FL,1,
4063,"(300A,01A0)",Shielding Device Sequence,ShieldingDeviceSequence,SQ,1,
4064,"(300A,01A2)",Shielding Device Type,ShieldingDeviceType,CS,1,
4065,"(300A,01A4)",Shielding Device Label,ShieldingDeviceLabel,SH,1,
4066,"(300A,01A6)",Shielding Device Description,ShieldingDeviceDescription,ST,1,
4067,"(300A,01A8)",Shielding Device Position,ShieldingDevicePosition,SH,1,
4068,"(300A,01B0)",Setup Technique,SetupTechnique,CS,1,
4069,"(300A,01B2)",Setup Technique Description,SetupTechniqueDescription,ST,1,
4070,"(300A,01B4)",Setup Device Sequence,SetupDeviceSequence,SQ,1,
4071,"(300A,01B6)",Setup Device Type,SetupDeviceType,CS,1,
4072,"(300A,01B8)",Setup Device Label,SetupDeviceLabel,SH,1,
4073,"(300A,01BA)",Setup Device Description,SetupDeviceDescription,ST,1,
4074,"(300A,01BC)",Setup Device Parameter,SetupDeviceParameter,DS,1,
4075,"(300A,01D0)",Setup Reference Description,SetupReferenceDescription,ST,1,
4076,"(300A,01D2)",Table Top Vertical Setup Displacement,TableTopVerticalSetupDisplacement,DS,1,
4077,"(300A,01D4)",Table Top Longitudinal Setup Displacement,TableTopLongitudinalSetupDisplacement,DS,1,
4078,"(300A,01D6)",Table Top Lateral Setup Displacement,TableTopLateralSetupDisplacement,DS,1,
4079,"(300A,0200)",Brachy Treatment Technique,BrachyTreatmentTechnique,CS,1,
4080,"(300A,0202)",Brachy Treatment Type,BrachyTreatmentType,CS,1,
4081,"(300A,0206)",Treatment Machine Sequence,TreatmentMachineSequence,SQ,1,
4082,"(300A,0210)",Source Sequence,SourceSequence,SQ,1,
4083,"(300A,0212)",Source Number,SourceNumber,IS,1,
4084,"(300A,0214)",Source Type,SourceType,CS,1,
4085,"(300A,0216)",Source Manufacturer,SourceManufacturer,LO,1,
4086,"(300A,0218)",Active Source Diameter,ActiveSourceDiameter,DS,1,
4087,"(300A,021A)",Active Source Length,ActiveSourceLength,DS,1,
4088,"(300A,021B)",Source Model ID,SourceModelID,SH,1,
4089,"(300A,021C)",Source Description,SourceDescription,LO,1,
4090,"(300A,0222)",Source Encapsulation Nominal Thickness,SourceEncapsulationNominalThickness,DS,1,
4091,"(300A,0224)",Source Encapsulation Nominal Transmission,SourceEncapsulationNominalTransmission,DS,1,
4092,"(300A,0226)",Source Isotope Name,SourceIsotopeName,LO,1,
4093,"(300A,0228)",Source Isotope Half Life,SourceIsotopeHalfLife,DS,1,
4094,"(300A,0229)",Source Strength Units,SourceStrengthUnits,CS,1,
4095,"(300A,022A)",Reference Air Kerma Rate,ReferenceAirKermaRate,DS,1,
4096,"(300A,022B)",Source Strength,SourceStrength,DS,1,
4097,"(300A,022C)",Source Strength Reference Date,SourceStrengthReferenceDate,DA,1,
4098,"(300A,022E)",Source Strength Reference Time,SourceStrengthReferenceTime,TM,1,
4099,"(300A,0230)",Application Setup Sequence,ApplicationSetupSequence,SQ,1,
4100,"(300A,0232)",Application Setup Type,ApplicationSetupType,CS,1,
4101,"(300A,0234)",Application Setup Number,ApplicationSetupNumber,IS,1,
4102,"(300A,0236)",Application Setup Name,ApplicationSetupName,LO,1,
4103,"(300A,0238)",Application Setup Manufacturer,ApplicationSetupManufacturer,LO,1,
4104,"(300A,0240)",Template Number,TemplateNumber,IS,1,
4105,"(300A,0242)",Template Type,TemplateType,SH,1,
4106,"(300A,0244)",Template Name,TemplateName,LO,1,
4107,"(300A,0250)",Total Reference Air Kerma,TotalReferenceAirKerma,DS,1,
4108,"(300A,0260)",Brachy Accessory Device Sequence,BrachyAccessoryDeviceSequence,SQ,1,
4109,"(300A,0262)",Brachy Accessory Device Number,BrachyAccessoryDeviceNumber,IS,1,
4110,"(300A,0263)",Brachy Accessory Device ID,BrachyAccessoryDeviceID,SH,1,
4111,"(300A,0264)",Brachy Accessory Device Type,BrachyAccessoryDeviceType,CS,1,
4112,"(300A,0266)",Brachy Accessory Device Name,BrachyAccessoryDeviceName,LO,1,
4113,"(300A,026A)",Brachy Accessory Device Nominal Thickness,BrachyAccessoryDeviceNominalThickness,DS,1,
4114,"(300A,026C)",Brachy Accessory Device Nominal Transmission,BrachyAccessoryDeviceNominalTransmission,DS,1,
4115,"(300A,0271)",Channel Effective Length,ChannelEffectiveLength,DS,1,
4116,"(300A,0272)",Channel Inner Length,ChannelInnerLength,DS,1,
4117,"(300A,0273)",Afterloader Channel ID,AfterloaderChannelID,SH,1,
4118,"(300A,0274)",Source Applicator Tip Length,SourceApplicatorTipLength,DS,1,
4119,"(300A,0280)",Channel Sequence,ChannelSequence,SQ,1,
4120,"(300A,0282)",Channel Number,ChannelNumber,IS,1,
4121,"(300A,0284)",Channel Length,ChannelLength,DS,1,
4122,"(300A,0286)",Channel Total Time,ChannelTotalTime,DS,1,
4123,"(300A,0288)",Source Movement Type,SourceMovementType,CS,1,
4124,"(300A,028A)",Number of Pulses,NumberOfPulses,IS,1,
4125,"(300A,028C)",Pulse Repetition Interval,PulseRepetitionInterval,DS,1,
4126,"(300A,0290)",Source Applicator Number,SourceApplicatorNumber,IS,1,
4127,"(300A,0291)",Source Applicator ID,SourceApplicatorID,SH,1,
4128,"(300A,0292)",Source Applicator Type,SourceApplicatorType,CS,1,
4129,"(300A,0294)",Source Applicator Name,SourceApplicatorName,LO,1,
4130,"(300A,0296)",Source Applicator Length,SourceApplicatorLength,DS,1,
4131,"(300A,0298)",Source Applicator Manufacturer,SourceApplicatorManufacturer,LO,1,
4132,"(300A,029C)",Source Applicator Wall Nominal Thickness,SourceApplicatorWallNominalThickness,DS,1,
4133,"(300A,029E)",Source Applicator Wall Nominal Transmission,SourceApplicatorWallNominalTransmission,DS,1,
4134,"(300A,02A0)",Source Applicator Step Size,SourceApplicatorStepSize,DS,1,
4135,"(300A,02A2)",Transfer Tube Number,TransferTubeNumber,IS,1,
4136,"(300A,02A4)",Transfer Tube Length,TransferTubeLength,DS,1,
4137,"(300A,02B0)",Channel Shield Sequence,ChannelShieldSequence,SQ,1,
4138,"(300A,02B2)",Channel Shield Number,ChannelShieldNumber,IS,1,
4139,"(300A,02B3)",Channel Shield ID,ChannelShieldID,SH,1,
4140,"(300A,02B4)",Channel Shield Name,ChannelShieldName,LO,1,
4141,"(300A,02B8)",Channel Shield Nominal Thickness,ChannelShieldNominalThickness,DS,1,
4142,"(300A,02BA)",Channel Shield Nominal Transmission,ChannelShieldNominalTransmission,DS,1,
